school,name,title,url,time
中国矿业大学（徐州）,动力工程及工程热物理、流..,中国矿业大学工程热物理研究所2020年考研调剂信息,/tiaoji/schooldetail/id/22011.shtml,2020-02-21
山东大学,材料,山东大学材料科学与工程学院汪宙副研究员2020年考研调..,/tiaoji/schooldetail/id/22009.shtml,2020-02-21
辽宁科技大学,材料,辽宁科技大学化工学院省功能材料重点实验室2020年考研..,/tiaoji/schooldetail/id/22007.shtml,2020-02-21
石家庄铁道大学,材料、化学,石家庄铁道大学材料学院功能材料系赵桃林副教授课题组..,/tiaoji/schooldetail/id/22005.shtml,2020-02-21
中国地质大学（北京）,材料科学与工程,2020年中国地质大学（北京）材料科学与工程专业考研调..,/tiaoji/schooldetail/id/22003.shtml,2020-02-21
沈阳铸造研究所,材料加工工程,沈阳铸造研究所2020年硕士研究生（材料加工工程）调剂..,/tiaoji/schooldetail/id/22001.shtml,2020-02-21
机械科学研究院哈尔滨焊接研究所,材料加工工程,2020年机械科学研究院哈尔滨焊接研究所考研调剂信息,/tiaoji/schooldetail/id/21999.shtml,2020-02-21
上海船舶电子设备研究所,水声工程,2020年上海船舶电子设备研究所考研调剂信息,/tiaoji/schooldetail/id/21997.shtml,2020-02-21
北京有色金属研究总院,材料科学与工程、冶金工程,2020年北京有色金属研究总院硕士调剂信息,/tiaoji/schooldetail/id/21995.shtml,2020-02-21
辽宁石油化工大学,工学、理学、管理学、法学..,2020年辽宁石油化工大学硕士研究生招生调剂信息,/tiaoji/schooldetail/id/21993.shtml,2020-02-20
北京航空航天大学,详细查看正文,北京航空航天大学微电子学院2020年接受非全日制调剂生,/tiaoji/schooldetail/id/21991.shtml,2020-02-20
沈阳化工大学,工学、理学、经济学、管理..,2020年沈阳化工大学硕士研究生调剂信息,/tiaoji/schooldetail/id/21989.shtml,2020-02-19
中国地质大学（武汉）,地质工程、石油工程、矿产..,2020年中国地质大学（武汉）油气储层评价方向课题组考..,/tiaoji/schooldetail/id/21987.shtml,2020-02-19
中国航天空气动力技术研究院,力学、航空宇航科学与技术,2020年中国航天科技集团公司第十一研究院考研调剂信息,/tiaoji/schooldetail/id/21983.shtml,2020-02-19
长春工业大学,高分子材料学（工科）、高..,2020年长春工业大学化学工程学院材料科学高等研究院考..,/tiaoji/schooldetail/id/21981.shtml,2020-02-19
上海工程技术大学,材料工程、材料科学等,2020年上海工程技术大学上海市激光先进制造技术协同创..,/tiaoji/schooldetail/id/21979.shtml,2020-02-19
江西理工大学,冶金工程、动力工程及工程..,2020年江西理工大学余艾冰院士团队研究生调剂信息,/tiaoji/schooldetail/id/21977.shtml,2020-02-19
青岛大学,物理学、应用物理学、光电..,2020年青岛大学物理科学学院功能磁学与新能源实验室研..,/tiaoji/schooldetail/id/21975.shtml,2020-02-19
燕山大学,学术型：检测技术与自动化..,2020年燕山大学电气工程学院“智能信息处理”团队研究..,/tiaoji/schooldetail/id/21973.shtml,2020-02-18
江苏科技大学,物理电子学 电子、物理、..,2020年江苏科技大学理学院物理电子学专业研究生调剂信..,/tiaoji/schooldetail/id/21971.shtml,2020-02-18
长春工业大学,高分子材料学（工科）、高..,2020年长春工业大学高分子化学与物理专业研究生调剂信..,/tiaoji/schooldetail/id/21969.shtml,2020-02-18
辽宁石油化工大学,化学、化工、材料、环境,2020年辽宁石油化工大学物理化学专业研究生调剂信息,/tiaoji/schooldetail/id/21967.shtml,2020-02-18
燕山大学,激光增材制造，金属基复合..,2020年燕山大学国防科学技术学院金属材料、材料工程专..,/tiaoji/schooldetail/id/21965.shtml,2020-02-18
辽宁工程技术大学,机械、土木等相关专业,2020年辽宁工程技术大学王学滨教授研究生调剂信息,/tiaoji/schooldetail/id/21963.shtml,2020-02-18
上海师范大学,工学,2020年上海师范大学建筑工程学院考研调剂信息,/tiaoji/schooldetail/id/21957.shtml,2020-02-18
天津师范大学,信息与通信工程、智能科学..,2020年天津师范大学电通学院硕士研究生招生考试接收调..,/tiaoji/schooldetail/id/21955.shtml,2020-02-18
燕山大学,详细查看正文,燕山大学王青峰教授先进金材与加工课题组2020年考研调..,/tiaoji/schooldetail/id/21949.shtml,2020-02-18
辽宁石油化工大学,化学工艺、应用化学、化学..,辽宁石油化工大学杨丽娜课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21947.shtml,2020-02-18
沈阳化工大学,动力工程、工程热物理、流..,沈阳化工大学机械与动力工程学院2020年考研调剂信息,/tiaoji/schooldetail/id/21945.shtml,2020-02-18
辽宁石油化工大学,有机化学、药物合成化学、..,2020年辽宁石油化工大学有机化学及药物化学课题组考研..,/tiaoji/schooldetail/id/21943.shtml,2020-02-18
福建农林大学,详细查看正文,2020年福建农林大学福建省“百人计划专家”李景虎教授..,/tiaoji/schooldetail/id/21941.shtml,2020-02-18
燕山大学,化学,2020年燕山大学王龙刚课题组考研调剂信息,/tiaoji/schooldetail/id/21939.shtml,2020-02-18
兰州交通大学,水利水电工程,兰州交通大学水利水电工程专业2020年考研调剂信息,/tiaoji/schooldetail/id/21937.shtml,2020-02-18
渤海大学,化学,渤海大学化学化工学院化学类专业2020年考研调剂信息,/tiaoji/schooldetail/id/21935.shtml,2020-02-18
江西科技师范大学,电子科学与技术、材料、物..,2020年江西科技师范大学熊志华教授课题组考研调剂信息,/tiaoji/schooldetail/id/21933.shtml,2020-02-18
南京工业大学,详细查看正文,南京工业大学光电功能材料与器件实验室2020年考研调剂..,/tiaoji/schooldetail/id/21931.shtml,2020-02-18
燕山大学,应用化学、化学工程与工艺..,燕山大学化学工程专业2020年考研调剂信息,/tiaoji/schooldetail/id/21929.shtml,2020-02-18
太原理工大学,通信、光电、物理,太原理工大学通信、光电、物理类专业2020年考研调剂信..,/tiaoji/schooldetail/id/21927.shtml,2020-02-18
大连医科大学,药学、化学、生物化学、分..,大连医科大学肿瘤干细胞研究院刘强课题组2020年考研调..,/tiaoji/schooldetail/id/21925.shtml,2020-02-18
长春工业大学,环境工程,长春工业大学环境工程专业2020年考研调剂信息,/tiaoji/schooldetail/id/21923.shtml,2020-02-18
北京化工大学,详细参考正文,北京化工大学软物质科学与工程软物质高精尖创新中心生..,/tiaoji/schooldetail/id/21921.shtml,2020-02-18
西南科技大学,详细查看正文,西南科技大学辐射防护材料课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21919.shtml,2020-02-18
青岛科技大学,详细查看正文,青岛科技大学化学院赵宋焘教授课题组2020年考研调剂信..,/tiaoji/schooldetail/id/21917.shtml,2020-02-18
南京工业大学,材料物理与化学,南京工业大学数理学院材料物理与化学专业2020年考研调..,/tiaoji/schooldetail/id/21915.shtml,2020-02-18
中北大学,材料化学工程,中北大学2020年考研调剂信息：材料化学工程，生物提取..,/tiaoji/schooldetail/id/21913.shtml,2020-02-18
哈尔滨工程大学,凝聚态物理、光学、光学工..,哈尔滨工程大学光子材料课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21911.shtml,2020-02-18
江西科技师范大学,材料、化学、化工,江西科技师范大学先进陶瓷材料及纳米器件课题组2020年..,/tiaoji/schooldetail/id/21909.shtml,2020-02-18
长春工业大学,化学工程、环境工程、高分..,长春工业大学光功能聚合物纳米复合材料课题组2020年考..,/tiaoji/schooldetail/id/21907.shtml,2020-02-18
桂林电子科技大学,人工智能,桂林电子科技大学机电工程学院2020年考研调剂信息,/tiaoji/schooldetail/id/21905.shtml,2020-02-18
河南理工大学,材料、物理、化学,河南理工大学赵瑞奇课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21903.shtml,2020-02-17
齐齐哈尔大学,详细查看正文,齐齐哈尔大学通信与电子工程学院石翠萍老师2020年考研..,/tiaoji/schooldetail/id/21901.shtml,2020-02-17
青岛大学,材料学,青岛大学杂化材料研究院材料学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21899.shtml,2020-02-17
燕山大学,应用化学,燕山大学环化学院侯莉老师课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21897.shtml,2020-02-17
燕山大学,材料科学与工程、材料加工..,燕山大学邹老师课题组2020级硕士研究生调剂信息,/tiaoji/schooldetail/id/21895.shtml,2020-02-17
辽宁工程技术大学,力学、电信电控等,辽宁工程技术大学安全科学与工程学院2020年考研调剂信..,/tiaoji/schooldetail/id/21893.shtml,2020-02-17
太原理工大学,光学工程、仪器科学与技术..,太原理工大学2020年“保密光通信”团队考研调剂信息,/tiaoji/schooldetail/id/21891.shtml,2020-02-17
山东科技大学,采矿工程,山东科技大学能源与矿业工程学院采矿工程专业2020年考..,/tiaoji/schooldetail/id/21889.shtml,2020-02-17
沈阳化工大学,化学工程、化学工艺,2020年沈阳化工大学李文秀张志刚老师课题组考研调剂信..,/tiaoji/schooldetail/id/21887.shtml,2020-02-17
山东大学,电子科学与技术、微电子学..,2020年山东大学微电子学院考研调剂信息,/tiaoji/schooldetail/id/21885.shtml,2020-02-17
中国航空研究院623所,工程力学,2020年中国航空研究院623所考研（工程力学专业）调剂..,/tiaoji/schooldetail/id/21883.shtml,2020-02-17
中钢集团马鞍山矿山研究院,采矿工程、矿物加工工程、..,2020年中钢集团马鞍山矿山研究院硕士研究生预调剂公告,/tiaoji/schooldetail/id/21881.shtml,2020-02-17
机械科学研究总院,材料、机械方向,2020年机械科学研究总院硕士研究生调剂信息,/tiaoji/schooldetail/id/21879.shtml,2020-02-17
北京机电研究所,材料学、材料加工工程,2020年北京机电研究所考研调剂信息（公费）,/tiaoji/schooldetail/id/21875.shtml,2020-02-15
广西大学,生物、基础医学、计算化学,2020年广西大学“百人计划”周磊教授课题组考研调剂信..,/tiaoji/schooldetail/id/21873.shtml,2020-02-14
哈尔滨工程大学,动力工程、工程热物理、机..,哈尔滨工程大学动力工程及工程热物理专业2020年考研调..,/tiaoji/schooldetail/id/21871.shtml,2020-02-14
沈阳化工大学,详细查看正文,沈阳化工大学机械与动力工程学院张建伟教授、冯颖副教..,/tiaoji/schooldetail/id/21869.shtml,2020-02-14
沈阳化工大学,化学工程、化学工艺,沈阳化工大学李文秀张志刚老师课题组2020年考研调剂信..,/tiaoji/schooldetail/id/21867.shtml,2020-02-14
厦门理工学院,半导体物理、微电子、材料..,厦门理工学院闽江学者连水养教授课题组2020年考研调剂..,/tiaoji/schooldetail/id/21865.shtml,2020-02-14
燕山大学,详细查看正文,燕山大学功能材料和核酸大课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21863.shtml,2020-02-14
南京航空航天大学,详细查看正文,南京航空航天大学国家“青千”刘衍朋课题组2020年考研..,/tiaoji/schooldetail/id/21861.shtml,2020-02-14
哈尔滨工程大学,高分子材料、应用化学、有..,哈尔滨工程大学轻质功能材料研究团队2020年考研调剂信..,/tiaoji/schooldetail/id/21859.shtml,2020-02-14
南京航空航天大学,航空航天、能源动力、机械..,南京航空航天大学航空航天、能源动力、机械、材料2020..,/tiaoji/schooldetail/id/21857.shtml,2020-02-14
沈阳工业大学,详情查看正文,沈阳工业大学李凤红教授课程组2020年考研调剂信息,/tiaoji/schooldetail/id/21855.shtml,2020-02-14
沈阳工业大学,化学工程与技术,沈阳工业大学理学院化学工程与技术专业2020年考研调剂..,/tiaoji/schooldetail/id/21853.shtml,2020-02-14
西安石油大学,材料科学与工程、材料与化..,西安石油大学材料科学与工程学院2020年考研调剂信息,/tiaoji/schooldetail/id/21851.shtml,2020-02-14
北京化工大学,化学工程与技术、生物工程..,北京化工大学高精尖中心Jens Nielsen课题组2020年招收..,/tiaoji/schooldetail/id/21849.shtml,2020-02-13
中国矿业大学（徐州）,工程热物理,中国矿业大学（徐州）工程热物理专业2020年考研调剂信..,/tiaoji/schooldetail/id/21847.shtml,2020-02-13
江西师范大学,材料科学与工程,江西师范大学王志朋老师课题组2020年研究生调剂信息,/tiaoji/schooldetail/id/21845.shtml,2020-02-13
山东大学,材料、化学、化工、物理、..,山东大学材料学院刘久荣教授课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21843.shtml,2020-02-13
华北理工大学,化学工程与技术、材料科学..,2020年华北理工大学功能高分子课题组考研调剂信息,/tiaoji/schooldetail/id/21841.shtml,2020-02-12
大连医科大学,组细胞生物学、生物化学,大连医科大学肿瘤中心汪洋课题组细胞生物学专业2020年..,/tiaoji/schooldetail/id/21839.shtml,2020-02-12
沈阳化工大学,化工过程机械,沈阳化工大学化工过程机械专业2020年考研调剂信息,/tiaoji/schooldetail/id/21837.shtml,2020-02-12
南京航空航天大学,详情查看正文,南京航空航天大学微波光子学团队2020年考研调剂信息,/tiaoji/schooldetail/id/21835.shtml,2020-02-12
燕山大学,化学工程,燕山大学化学工程专业2020年研究生调剂信息,/tiaoji/schooldetail/id/21833.shtml,2020-02-12
北京工商大学,高分子材料、包装工程、材..,北京工商大学聚合物发泡材料实验室接收高分子相关专业..,/tiaoji/schooldetail/id/21831.shtml,2020-02-12
北京化工大学,化工、材料,北京化工大学材料学院超分子材料课题组2020年考研调剂..,/tiaoji/schooldetail/id/21829.shtml,2020-02-12
燕山大学,应用化学,燕山大学应用化学专业2020年研究生调剂信息,/tiaoji/schooldetail/id/21827.shtml,2020-02-12
江苏海洋大学,水产养殖,2020年江苏海洋大学水产养殖专业考研调剂信息,/tiaoji/schooldetail/id/21825.shtml,2020-02-12
沈阳化工大学,动力工程及工程热物理、动..,2020年沈阳化工大学机械与动力工程学院孟辉波教授和禹..,/tiaoji/schooldetail/id/21823.shtml,2020-02-12
辽宁科技大学,热能工程与环境催化,2020年辽宁科技大学热能工程与环境催化研究团队考研调..,/tiaoji/schooldetail/id/21821.shtml,2020-02-12
南京林业大学,高分子、生物医学、材料化..,南京林业大学材料科学与工程学院付宇教授课题组2020年..,/tiaoji/schooldetail/id/21819.shtml,2020-02-12
安徽工业大学,冶金工程、化学工程与技术,2020年安徽工业大学冶金工程、化学工程与技术专业考研..,/tiaoji/schooldetail/id/21817.shtml,2020-02-12
沈阳理工大学,化学工程,沈阳理工大学化学工程专业2020年研究生调剂信息,/tiaoji/schooldetail/id/21815.shtml,2020-02-12
中国矿业大学（徐州）,动力机械、工程热物理、化..,2020年中国矿业大学电气与动力工程学院动力工程及工程..,/tiaoji/schooldetail/id/21813.shtml,2020-02-12
内蒙古科技大学,冶金工程、材料工程,2020年内蒙古科技大学内蒙古先进陶瓷材料与器件重点实..,/tiaoji/schooldetail/id/21811.shtml,2020-02-12
大连工业大学,化学工程与技术、材料科学..,2020年大连工业大学曹亚峰课题组考研调剂信息,/tiaoji/schooldetail/id/21809.shtml,2020-02-12
赣南师范大学,电磁场与微波技术,2020年赣南师范大学电磁场与微波技术专业考研调剂信息,/tiaoji/schooldetail/id/21807.shtml,2020-02-12
哈尔滨工程大学,高分子材料、应用化学、有..,2020年哈尔滨工程大学材料科学与化学工程学院轻质功能..,/tiaoji/schooldetail/id/21805.shtml,2020-02-12
福建农林大学,详情查看正文,福建农林大学微生物新资源及新药创制研究团队2020年考..,/tiaoji/schooldetail/id/21803.shtml,2020-02-12
上海应用技术大学,材料科学与工程,上海应用技术大学材料科学与工程学院赵�纯翁庾�2020�..,/tiaoji/schooldetail/id/21801.shtml,2020-02-12
大连海事大学,能动、材料、化工,大连海事大学船舶节能及海洋可再生能源利用团队2020年..,/tiaoji/schooldetail/id/21799.shtml,2020-02-12
沈阳化工大学,材料科学与工程,沈阳化工大学材料科学与工程专业2020年接受调剂,/tiaoji/schooldetail/id/21797.shtml,2020-02-12
沈阳理工大学,材料学,沈阳理工大学材料学专业2020年研究生调剂信息,/tiaoji/schooldetail/id/21795.shtml,2020-02-12
江苏师范大学,有机化学,江苏师范大学化学与材料科学学院有机化学专业2020年接..,/tiaoji/schooldetail/id/21793.shtml,2020-02-12
山东大学,生态学、生物工程,山东大学威海生态学、生物工程专业2020年接受调剂,/tiaoji/schooldetail/id/21791.shtml,2020-02-12
延安大学,生态学,延安大学生态学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21789.shtml,2020-02-11
天津理工大学,材料科学与工程,天津理工大学材料科学与工程学院材料科学与工程2020年..,/tiaoji/schooldetail/id/21787.shtml,2020-02-11
上海电力学院,控制工程、动力工程、机械..,上海电力大学控制工程、动力工程、机械工程、计算机20..,/tiaoji/schooldetail/id/21785.shtml,2020-02-11
上海科技大学,微电子学与固体电子学,上海科技大学微电子学与固体电子学专业2020年接受调剂,/tiaoji/schooldetail/id/21783.shtml,2020-02-11
青岛科技大学,材料物理与化学,青岛科技大学材料物理与化学专业2020年接受调剂,/tiaoji/schooldetail/id/21781.shtml,2020-02-11
辽宁工程技术大学,力学、采矿,辽宁工程技术大学力学、采矿专业2020年考研调剂信息,/tiaoji/schooldetail/id/21779.shtml,2020-02-11
辽宁石油化工大学,化学工艺,2020年辽宁石油化工大学化学工艺专业考研调剂信息,/tiaoji/schooldetail/id/21777.shtml,2020-02-11
大连海洋大学,详见正文介绍,2020年大连海洋大学水产与生命学院常亚青教授团队考研..,/tiaoji/schooldetail/id/21775.shtml,2020-02-11
沈阳铸造研究所,材料加工工程,沈阳铸造研究所2020年硕士研究生（材料加工工程）调剂..,/tiaoji/schooldetail/id/21773.shtml,2020-02-11
哈尔滨工程大学,动力工程、工程热物理、机..,哈尔滨工程大学动力工程及工程热物理、机械工程、轮机..,/tiaoji/schooldetail/id/21767.shtml,2020-02-07
山西农业大学,详见正文,2020年山西农业大学分子农业与生物能源研究团队李润植..,/tiaoji/schooldetail/id/21765.shtml,2020-02-07
西京学院,电子信息,西京学院信息工程学院电子信息专业2020年考研调剂信息,/tiaoji/schooldetail/id/21763.shtml,2020-02-07
辽宁石油化工大学,分析化学,2020年辽宁石油化工大学范洪涛团队考研调剂信息,/tiaoji/schooldetail/id/21761.shtml,2020-02-07
新疆大学,物理化学、无机化学,新疆大学应化所郝爱泽课题组物理化学、无机化学专业20..,/tiaoji/schooldetail/id/21759.shtml,2020-02-07
中南林业科技大学,材料科学与工程、材料与化..,2020年中南林业科技大学材料科学与工程学院罗卫华教授..,/tiaoji/schooldetail/id/21757.shtml,2020-02-06
石河子大学,化学工程与技术,2020年石河子大学“多相催化”组考研调剂信息,/tiaoji/schooldetail/id/21755.shtml,2020-02-06
安徽理工大学,应用化学,安徽理工大学化学工程学院疏瑞文副教授课题组2020年考..,/tiaoji/schooldetail/id/21753.shtml,2020-02-06
西京学院,土木工程,2020年西京学院土木工程专业考研调剂信息,/tiaoji/schooldetail/id/21751.shtml,2020-02-06
沈阳工业大学,化学工艺,2020年沈阳工业大学化学工艺专业考研调剂信息,/tiaoji/schooldetail/id/21749.shtml,2020-02-06
太原理工大学,电子信息（光学工程方向）,2020年太原理工大学有机光电转化材料与器件团队考研调..,/tiaoji/schooldetail/id/21747.shtml,2020-02-05
哈尔滨理工大学,机械类、医学、生物化学、..,2020年哈尔滨理工大学王沫楠团队机械类专业考研调剂信..,/tiaoji/schooldetail/id/21745.shtml,2020-02-05
山东理工大学,材料学、物理、化学,山东理工大学焦万丽课题组2020年考研调剂信息,/tiaoji/schooldetail/id/21743.shtml,2020-02-05
燕山大学,化学工程与技术,燕山大学谷建民副教授课题组2020年化学工程与技术专业..,/tiaoji/schooldetail/id/21741.shtml,2020-02-05
西南科技大学,矿物加工工程、环境工程、..,西南科技大学矿物加工工程专业2020年考研调剂信息,/tiaoji/schooldetail/id/21739.shtml,2020-02-05
大连工业大学,材料科学与工程、高分子材..,大连工业大学材料科学与工程专业（高分子材料）2020年..,/tiaoji/schooldetail/id/21737.shtml,2020-02-05
青岛农业大学,微生物学,青岛农业大学微生物学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21735.shtml,2020-02-05
青岛科技大学,高分子化学与物理、无机、..,青岛科技大学化工学院武玉民教授课题组2020年考研调剂..,/tiaoji/schooldetail/id/21733.shtml,2020-02-05
大连工业大学,材料学,大连工业大学材料学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21731.shtml,2020-02-05
山东大学,食品科学,山东大学食品科学专业2020年考研调剂信息,/tiaoji/schooldetail/id/21729.shtml,2020-02-05
青岛大学,光学、物理学、材料工程,青岛大学物理科学学院微纳光子学课题组2020年考研调剂..,/tiaoji/schooldetail/id/21727.shtml,2020-02-05
上海船舶运输科学研究所,轮机工程、通信与信息系统..,2020年上海船舶运输科学研究所考研调剂信息,/tiaoji/schooldetail/id/21723.shtml,2020-01-20
青岛大学,材料学,青岛大学材料学专业2020年接收调剂研究生,/tiaoji/schooldetail/id/21721.shtml,2020-01-19
厦门理工学院,光学工程、材料学、电子与..,2020年厦门理工学院闽江学者连水养教授课题组接收调剂..,/tiaoji/schooldetail/id/21719.shtml,2020-01-19
哈尔滨工程大学,材料学,哈尔滨工程大学材化学院-诚招2020级硕士研究生,/tiaoji/schooldetail/id/21717.shtml,2020-01-19
涉外办学,人工智能、数量经济、数量..,2020年叶史瓦大学免托福接受考研调剂生（含奖学金）,/tiaoji/schooldetail/id/21715.shtml,2020-01-17
涉外办学,01经济学02金融学03会计学,石溪大学（SBU）免托福接受2020优秀考研学生调剂,/tiaoji/schooldetail/id/21713.shtml,2020-01-17
江苏自动化研究所,控制理论与控制工程、检测..,江苏自动化研究所2020年硕士研究生招生拟调剂信息,/tiaoji/schooldetail/id/21711.shtml,2020-01-14
中北大学,材料学,中北大学材料学2020年考研调剂信息：碳质功能材料研究..,/tiaoji/schooldetail/id/21709.shtml,2020-01-13
哈尔滨工程大学,机械工程、动力工程及工程..,哈尔滨工程大学机械工程、动力工程及工程热物理、轮机..,/tiaoji/schooldetail/id/21707.shtml,2020-01-13
山东大学,植物学、细胞生物学、生物..,2020年山东大学生命科学学院杨中宝课题组考研调剂信息..,/tiaoji/schooldetail/id/21705.shtml,2020-01-13
辽宁石油化工大学,结构工程,辽宁石油化工大学结构工程2020年考研调剂信息,/tiaoji/schooldetail/id/21703.shtml,2020-01-13
辽宁工程技术大学,工程力学、岩土工程、采矿..,2020年辽宁工程技术大学考研调剂信息：工程力学、岩土..,/tiaoji/schooldetail/id/21701.shtml,2020-01-13
西华大学,应用经济学,2020年西华大学经济学院硕士研究生招生调剂方案,/tiaoji/schooldetail/id/21699.shtml,2020-01-09
东华大学,MBA,2020年东华大学MBA调剂意向登记公告,/tiaoji/schooldetail/id/21697.shtml,2020-01-09
武汉邮电科学研究院,通信与信息系统、信号与信..,2020年武汉邮电科学研究院自费硕士调剂信息,/tiaoji/schooldetail/id/21695.shtml,2020-01-08
西华大学,金融学、区域经济学、产业..,西华大学经济学院2020年硕士研究生招生调剂方案,/tiaoji/schooldetail/id/21693.shtml,2019-12-31
山东大学,神经生物学,2019年山东大学基础医学院调剂信息,/tiaoji/schooldetail/id/21691.shtml,2019-04-25
长春工业大学,详细查看正文,2019年长春工业大学硕士研究生招生调剂公告（第六批）,/tiaoji/schooldetail/id/21689.shtml,2019-04-25
哈尔滨师范大学,历史、物理、化学、生物、..,2019年哈尔滨师范大学部分专业考研调剂信息（4月23日..,/tiaoji/schooldetail/id/21687.shtml,2019-04-24
南京中医药大学,中药学,2019年南京中医药大学关于接收部分专业硕士研究生调剂..,/tiaoji/schooldetail/id/21685.shtml,2019-04-23
东北农业大学,详细查看正文,2019年东北农业大学关于延长部分非全日制专硕调剂系统..,/tiaoji/schooldetail/id/21683.shtml,2019-04-23
赣南医学院,详细查看正文,2019年赣南医学院“退役大学生士兵”专项计划考研调剂..,/tiaoji/schooldetail/id/21681.shtml,2019-04-19
云南警官学院,警务硕士,2019年云南警官学院警务硕士专业学位考研调剂公告,/tiaoji/schooldetail/id/21679.shtml,2019-04-19
南京中医药大学,药物化学,2019年南京中医药大学药物化学专业考研调剂信息,/tiaoji/schooldetail/id/21677.shtml,2019-04-19
上海中医药大学,详细查看正文,2019年上海中医药大学开放考研调剂系统的通知（第二批..,/tiaoji/schooldetail/id/21675.shtml,2019-04-19
哈尔滨师范大学,外国语言学及应用语言学,2019年哈尔滨师范大学外国语言学及应用语言学专业接受..,/tiaoji/schooldetail/id/21673.shtml,2019-04-19
山西医科大学,生物学、基础医学,2019年山西医科大学考研调剂公告(六),/tiaoji/schooldetail/id/21671.shtml,2019-04-19
北京中医药大学,健康管理学,2019年北京中医药大学健康管理学考研调剂通知,/tiaoji/schooldetail/id/21669.shtml,2019-04-19
天津师范大学,环境地理学（非全日制）,2019年天津师范大学考研调剂系统报名开放时间公告（第..,/tiaoji/schooldetail/id/21667.shtml,2019-04-19
天津科技大学,控制工程,2019年天津科技大学电信学院考研调剂信息：控制工程方..,/tiaoji/schooldetail/id/21665.shtml,2019-04-19
中国刑事警察学院,法律硕士（非法学）、警务..,2019年中国刑事警察学院考研调剂信息,/tiaoji/schooldetail/id/21663.shtml,2019-04-19
中国人民解放军国防大学,内科学、外科学,2019年解放军医学院校外考研调剂信息,/tiaoji/schooldetail/id/21661.shtml,2019-04-19
